lz_id,lz_status,lz_name,lz_city,lz_county,lz_state,lz_zip,lz_country,lz_type,lock_group_id,added_id,added_time,update_id,update_time,lz_id,address1,address2,cap_trauma,cap_cardiac,cap_stroke,cap_ob,cap_burn,cap_ped,main_phone,ed_phone,icu_phone,ccu_phone,sec_phone,ed_contact,icu_contact,ccu_contact,sec_contact,sec_freq,ground_name,ground_phone,exterior,faa_nav_id,nav_id,comm_channel,awos,nav_freq,lat_dec,lon_dec,lz_desc,hazards,app_dep,dimensions,max_weight,surface,windsock,elevation,lighting,fuel,ifr,nav_id_alt,lat_dec_alt,lon_dec_alt,desc_alt,comments
5193,1,Melrose Wakefield Hospital ,Melrose ,,MA,02176,,2,0,801,2015-01-02 22:42:28,801,2015-01-02 22:42:28,5193,585 Lebanon St,,0,0,0,0,0,0,781-979-3000,,,,,,,,,,,,,,,,,,42.4625,-71.065333,High School Field,Utility poles roadside,,,,,,,,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5195,1,Metro West Medical Center- Framinghm ,Framingham,,MA,01702,,2,0,801,2015-01-02 22:51:05,801,2015-01-02 22:51:05,5195,115 Lincoln St,,0,0,0,0,0,0,508-383-1100,,,,,,,,,,,,,,,,,,42.295167,-71.414833,"State Police Barracks, Helipad LZ",Antenas East of the LZ,,,,,,,PCl 123.05,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5196,1,Metro West Medical Center- NAtick ,Natick ,,MA,01760,,2,0,801,2015-01-02 22:57:31,801,2015-01-02 22:57:31,5196,67 Union St,,0,0,0,0,0,0,508-650-7400,,,,,,,,,,,,,,,,,,42.284167,-71.335833,Parking lot LZ ( 117 e Central st) Courthouse,No hazards,,,,,,,,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
31227,1,Milford Regional Medical Center (Milford), Milford,,MA,01757,,1,0,2780,2017-04-19 07:59:05,2780,2017-04-22 21:43:35,31227,14 Prospect St&#044;,,0,0,1,0,0,0,(508) 473-1190,508 422-2811,,,,Emergency Dept.,,,,,,,,,,,,,42.134249,-71.528861,"Concrete Pad surrounded by Jersey Barriers. Security will stop traffic. Ambulance will meet and transfer crew to hospital and back.
2nm North of Hopedale Industrial Park Airport (1B6) Unicom 122.800","Hospital Building SouthWest&#044; East&#044; and SouthEast of pad.
Ongoing construction in vicinity",Avoid flying directly over the hospital building,,,Asphault,,,Flood lights,0,0,1B6 Hopedale Industr,0,0,Runway 36/18 3100&#039; Asphalt,Contact UMass Lifeflight Central at (508) 421-5700 or 155.160 Pl 118.8 for Ambulance coordination.
31235,1,Millis 1 (Oak Grove Field),Millis,,MA,,,2,0,2780,2017-04-19 15:57:41,2780,2017-04-19 15:57:41,31235,389 Exchange,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.180926,-71.363383,Soccer Field,"Surrounded by trees, soccer nets, wires along road",,330 x 200',,Turf,,,,0,0,,0,0,,
31236,1,Millis 2 (High School),Millis,,MA,,,2,0,2780,2017-04-19 16:02:35,2780,2017-04-19 16:02:35,31236,245 plain St,,0,0,0,0,0,0,(508) 376-2361,,,,,,,,,,,,,,,,,,42.161541,-71.357509,Football Field,"Goal Posts, Lights and wires South",,,,,,,,0,0,,0,0,,
1341,1,Monson Fire Department Ambulance,Monson,1057,MA,01057,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:25:26,1341,200 Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.097458,-72.313548,,,,,,,,,,0,0,,0,0,,
5197,1,Morton Hospital,Taunton,,MA,02780,,1,0,801,2015-01-02 23:01:52,801,2015-01-02 23:01:52,5197,88 Washington St,,0,0,0,0,0,0,508-828-7100,,,,,,,,,,,,,,,,,,41.906542,-71.09559,Rooftop Helipad LZ,"Wires  W-E, ANtena S",,,,,,,PCL 128.924 3 clicks,0,0,Taunton Municipal Ai,41.875,70.016667,Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5198,1,Mount Auburn Hospital ,Cambridge,,MA,02138,,2,0,801,2015-01-02 23:06:29,801,2015-01-02 23:06:29,5198,330 Mount Auburn St.,,0,0,0,0,0,0,617-499-5025,,,,,,,,,,,,,,,,,,42.365333,-71.133,WBZ -TV Ground Helipad.  (Soldiers Fiels Rd) ** PIC Must remain with the A/C**,,,,,,,,,0,0,Logan International ,42.3515,71.0005,International airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5301,1,Nantucket Cottage Hospital ,Nantucket ,,MA,02554,,1,0,801,2015-02-14 19:54:35,801,2015-02-14 19:54:35,5301,57 Prospect St,,0,0,0,0,0,0,508-825-8355,,,,,,,,,,,,,,,,,,41.275084,-70.101002,"Lighted ground helipad south side, rooftop windsock",Large wind turbine south east,,,,,Yes,,Yes,0,0,KACK,41.253333,70.061667,Nantucket Memoeil Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5302,1,Nashoba Valley Medical Center,Ayer,,MA,01432,,1,0,801,2015-02-14 19:57:34,801,2015-02-14 19:57:34,5302,200 Groton Rd.,,0,0,0,0,0,0,978-784-9000,,,,,,,,,,,,,,,,,,42.5765,-71.573833,Ground heliad LZ,No caution,,,,,,,,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1342,1,New Marlborough Rescue,Southfield,1259,MA,1259,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:25:52,1342,207 Norfolk Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.099009,-73.233547,,,,,,,,,,0,0,,0,0,,
5303,1,Newton-Wellesley Hospital ,Newton,,MA,02462,,2,0,801,2015-02-14 20:03:20,801,2015-02-14 20:03:20,5303,2014 Washington St,,0,0,0,0,0,0,671-234-6000,,,,,,,,,,,,,,,,,,42.330457,-71.246724,Golf Course (1897 Washington St),Land on golf course unless otherwise directed to land in the road or parkinglot,,,,,,,,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1343,1,North Adams Ambulance Service,North Adams,1247,MA,1247,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:31:05,1343,PO Box 1045,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.703757,-73.121082,,,,,,,,,,0,0,,0,0,,
97,1,North Adams Regional Hospital,North Adams,,MA,,,1,0,54,2006-05-20 02:01:51,1,2014-08-12 23:27:35,97,,,0,0,0,0,0,0,413-664-6500,,,,,,,,,(T) 464.55 (R) 464.55 PL 162,,,,,HNOA,,,,42.708039,-73.110305,Ground pad on the north west side of hospital.  Parking lot on south edge&#044; there may be a parking sign there.,Trees on the east&#044; west and north of the pad.  Shed on east side.  Guard rail on north west side of pad.  High terrian and homes near by.,Best north to south.,,,Asphalt,Yes&#044; Unlit,,No,0,0,,0,0,,Notify security 10 minutes out.
5304,1,North Shore Childrens Hospital,Salem ,,MA,01970,,1,0,801,2015-02-14 20:09:50,801,2015-02-14 20:10:58,5304,57 highland Ave,,0,0,0,0,0,0,978-754-2100,,,,,,,,,,,,,,,,,,42.512133,-70.906549,Parking lot LZ,Phone lines and wires 100 yards soutn east,,,,,,,,0,0,,42.515,70.911667,Gallows Hill&#044; Ballfield LZ,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5305,1,North Shore Medical Center,Salem ,,MA,01970,,1,0,801,2015-02-14 20:12:59,801,2015-02-14 20:12:59,5305,81 Hoghland Ave,,0,0,0,0,0,0,978-741-1200,,,,,,,,,,,,,,,,,,42.510776,-70.907117,,,,,,,,,,0,0,,42.515,70.911667,Gallosw hill Ball field LZ,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1365,1,Northampton Fire Department,Northampton,1060,MA,1060,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:28:00,1365,26 Carlon Drive,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.331987,-72.63539,,,,,,,,,,0,0,,0,0,,
1322,1,Northfield EMS,Northfield,1360,MA,01360,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:33:06,1322,93 Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.696967,-72.454863,,,,,,,,,,0,0,,0,0,,
5306,1,Norwood Hospital,Norwood ,,MA,02062,,1,0,801,2015-02-14 20:18:01,801,2015-02-14 20:18:01,5306,800 Washington St,,0,0,0,0,0,0,781-769-4000,,,,,,,,,,,,,,,,,,42.188829,-71.201802,Ground helipad,"light poles, wires border the LZ  to the north east",,,,,,,yes,0,0,KOWD,42.1905,70.176,Norwood Airport. Fuel 781-769-8680 ext. 130 After hours 781-649-0476.,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1344,1,Otis Rescue Squad,Otis,1253,MA,1253,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:36:06,1344,15 South Main Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.188521,-73.08978,,,,,,,,,,0,0,,0,0,,
1345,1,"Palmer Ambulance Service, Inc.",Palmer,1069,MA,01069,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:39:33,1345,4 Shearer St Exd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.163234,-72.344859,,,,,,,,,,0,0,,0,0,,
1366,1,Plainfield Fire EMS,Plainfield,1070,MA,01070,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:41:35,1366,12 Broom St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.510131,-72.904898,,,,,,,,,,0,0,,0,0,,
1348,1,Richmond Fire Department Ambulance,Richmond,1254,MA,01254,,2,0,220,2007-09-06 05:02:07,1,2014-08-12 23:43:01,1348,35 fire house lane,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.373893,-73.368174,,,,,,,,,,0,0,,0,0,,
1349,1,Riverside Park Enterprise,Agawam,1001,MA,1001,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1349,1623 Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.0363968,-72.6136385,,,,,,,,,,0,0,,0,0,,
1350,1,Sandisfield Fire Department,Sandisfield,1255,MA,1255,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1350,Route 8,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.1055219,-73.0752531,,,,,,,,,,0,0,,0,0,,
1331,1,Shelburne Falls Fire/Rescue EMS,Shelburne Falls,1370,MA,1370,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1331,121 State St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.612077,-72.7390171,,,,,,,,,,0,0,,0,0,,
31230,1,Sherborn 1 (Pine Hill Fields),Sherborn,,MA,01770,,2,0,2780,2017-04-19 08:53:14,2780,2017-04-19 15:45:19,31230,22 N Main St,,0,0,0,0,0,0,(508) 653-2345,,,,,,,,,,,,,,,Rcv 483.0875 Tx 468.0875 PL 114.8,,,42.247182,-71.367162,Open ball fields&#044; marked with strobes.,High terrain to the East&#044; wires along roads South and West.,,,,,,,,0,0,,0,0,,
31232,1,Sherborn 2 (Fessenden Field),Sherborn,,MA,01770,,2,0,2780,2017-04-19 15:38:44,2780,2017-04-19 15:45:42,31232,Western ave,,0,0,0,0,0,0,(508) 653-2345,,,,,,,,,,,,,,,,,,42.230121,-71.405419,Open Sports fields,"Power lines 850&#039; to the West
Possible soccer nets&#044; lacrosse nets&#044; pedestrians",,400 x 450&#039;,,Turf,,,,0,0,,0,0,,
31233,1,Sherborn 3 (Fire Training Center),Sherborn,,MA,01770,,2,0,2780,2017-04-19 15:44:55,2780,2017-04-19 15:44:55,31233,Western Ave,,0,0,0,0,0,0,5086532345,,,,,,,,,,,,,,,Sherborn Fire,,,42.257796,-71.40979,Driveway to Fire training Center,"High Tension Lines South and West, Wires along road",,80 x 80',,Gravel,,,,0,0,,0,0,,
31231,1,Sherborn 4 (Dowse Orchards),Sherborn,,MA,01770,,2,0,2780,2017-04-19 15:24:22,2780,2017-04-19 15:46:00,31231,Rockwood St,,0,0,0,0,0,0,(508) 653-2345,,,,,,,,,,,,,,,Sherborn Fire,,,42.264753,-71.370643,Parking Lot,"High tension wires to the South running East / West
Higher terrain to the West",Any direction&#044; caution of Power Lines to the South,140 x 100&#039;,,Dirt / Gravel,,,,0,0,,0,0,,Plowed in Winter
5308,1,Shriners Burn nstitute,Boston,,MA,02114,,1,0,801,2015-02-14 20:29:08,801,2015-02-14 20:29:54,5308,51 Blossom St,,0,0,0,0,0,0,617-722-3000,,,,,,,,,,,,,,,,,,42.363056,-71.06649,Mass. General Hospital Helipad,Unpredictable turbulance levals,must be approved,60&#039; Circular pad,22&#044;000 lbs,,yes,214&#039; MSL,128.920 5 clicks on the Mic,0,0,KBOS,42.3515,70.0005,Logan International Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1351,1,South Hadley Ambulance,South Hadley,1075,MA,1075,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1351,144 Newton St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.2248306,-72.5891519,,,,,,,,,,0,0,,0,0,,
5309,1,South Shore Hospital ,Weymouth ,,MA,20190,,2,0,801,2015-02-14 20:46:20,801,2015-02-14 20:56:21,5309,55 Fogg Rd,,0,0,0,0,0,0,781-340-8000,,,,,,,,,,,,,,,,,,42.182333,-7056.46,Weymouth High School (Pleasant st.)  Ball field rear of the school next to basketball court,Light poles w of field,,,,,,,,0,0,,42.1825,70.955,Nash School (1003 Front street) Ballfield LZ,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1353,1,Southern Berkshire Volunteer Ambulance Squad,Great Barrington,1230,MA,1230,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1353,31 Lewis Ave,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.1924199,-73.3721821,,,,,,,,,,0,0,,0,0,,
1354,1,Southwick Fire Department,Southwick,1077,MA,1077,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1354,15 Depot St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.0535667,-72.7677029,,,,,,,,,,0,0,,0,0,,
5310,1,St Anne's Hospital,Fall River,,MA,02721,,2,0,801,2015-02-14 21:09:03,801,2015-02-14 21:09:03,5310,795 Middle St,,0,0,0,0,0,0,508-674-5741,,,,,,,,,,,,,,,,,,41.693167,-71.164833,Kennedy Ballfield,Tall light poles border the LZ,,,,,,,,0,0,KEWB,41.676667,70.958333,New Bedford Municipal Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5311,1,St. Elizabeths Hospital,Brighton,,MA,02135,,2,0,801,2015-02-14 21:12:37,801,2015-02-14 21:49:14,5311,Soldiers Field Rd,,0,0,0,0,0,0,617-789-3000,,,,,,,,,,,,,,,,,,10000,-10000,WBZ Helipad/ Ground helipad  ** PIC must remain with A/C**,No,,45x45,,,,,,0,0,KBOS,42.365333,71.133,Logan International Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
5312,1,St. Lukes Hospital,New Bedford ,,MA,02740,,1,0,801,2015-02-14 22:05:23,801,2015-02-14 22:05:23,5312,101 Page St,,0,0,0,0,0,0,508-997-1515,,,,,,,,,,,,,,,,,,41.626406,-70.938267,Lit rooftop helipad pad on the south west side of building.,,,,,,,125'MSL,,0,0,KEWB,41.676667,70.958333,New Bedford Municipal Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1355,1,Sunderland Fire Department,Sunderland,1375,MA,1375,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1355,105 River Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.4527195,-72.5848985,,,,,,,,,,0,0,,0,0,,
5313,1,Tobey Hospital,Wareham,,MA,02571,,1,0,801,2015-02-14 22:11:30,801,2015-02-14 22:11:30,5313,43 High st,,0,0,0,0,0,0,508-295-0880,,,,,,,,,,,,,,,,,,41.756129,-70.714366,Unlit helipad LZ west of the hospital,grass pas trees boarderig,,,,,,,,0,0,,41.760833,70.690167,"Golf range, open area LZ.  Power lines west, wires roadside, tall netting.  **day operations only",Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
2374,1,Tufts Medical Center,Boston,,MA,02124,,1,0,367,2013-10-31 07:34:30,367,2013-10-31 07:34:30,2374,750 Washington Street,,1,1,1,0,0,1,617-636-5000,,,,,,,,,,,,,,,,,,42.342333,-71.058,,,,55 x 45 Elevated Rectangular Structure,"21,000",,YES,179,128.900 / 3 Clicks,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2.   All adjacent neighborhoods are noise sensitive.  Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC.  Further questions can be directed to LandingZones@BostonMedFlight.org
3584,1,Tufts Medical Center,Boston,,MA,02124,,1,0,801,2014-03-29 11:00:41,2277,2017-04-23 12:38:43,3584,750 Washington St.,,1,1,1,1,0,1,617-636-5000,,,,,,,,,,,,,,MA66,,,,42.349167,-71.063,VFR only&#044; Prior registration with Tufts required.  Operations restricted in wind conditions >35kts or gust spread > 15kts.,,40 / -300,45x45,21&#044;000,,Yes,179&#039; MSL,128.900 / 3 Clicks,0,0,,42.333333,71.122167,"Boston Medical Center.  
Multi engine VFR only.  Ground ambulance required for all missions- BMF will coordinate.  Ambulance crews will remain at the gate with door secured during takeoff and landing.  Helipad is capable of up to 3 aircraft as long as all 3 pilots are properly notified.  Hospital located in a “noise sensitive” area.",Boston MedFlight Operations will help coordinate missions into Boston hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC. *Multi engine ONLY*
5314,1,Union-North Shore Medical Center ,Lynn,,MA,01904,,1,0,801,2015-02-14 22:17:28,801,2015-02-14 22:17:28,5314,500 Lynnfield,,0,0,0,0,0,0,781-581-9200,,,,,,,,,,,,,,,,,,42.50168,-70.978482,Parking lot LZ ** Night operations only**,fencing and high terrain boarder the LZ,,,,,,,,0,0,,42.469833,70.985333,Breed School (90 Ocallaghan way) no caution,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
105,1,University of Mass.  (UMASS) Memorial Medical Center,Worchester,,MA,,,1,0,54,2006-10-19 01:55:42,2780,2017-04-22 21:46:01,105,55 Lake ave North,,1,1,1,0,0,1,508-421-5700,,,,,,,,,,,,,,1MA2,,,,42.277415,-71.760224,Pad located on east side of hospital.  Hospital is on west bank of long lake running north/south.  Pad is cement&#044; 2 pads with in-ground green lights controlled by Comm Center located at pad.  Flight follow with Life Flight on 155.160 PL118.8,"Large white smoke stack to the north.
Radio antennae to South.",Approach to the west and depart to the east over the lake.,2X 40&#039;Circles with 70&#039; safety area surronding,,Concrete,Yes&#044; lighted.,410,In-ground,1,0,Worcester Airport (K,0,0,,"AirMethods Program
&quot;LifeFlight Central&quot; monitors 155.160 PL 118.8 (Tx/Rx) as well as 123.025"
1356,1,Village Ambulance Service,Williamstown,1267,MA,1267,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1356,30 Water St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.710245,-73.1992296,,,,,,,,,,0,0,,0,0,,
1357,1,Ware Fire Department,Ware,1082,MA,1082,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1357,1 East Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.2597911,-72.2370036,,,,,,,,,,0,0,,0,0,,
5315,1,West Roxbury VA,Dedham,,MA,02132,,2,0,801,2015-02-14 22:23:50,801,2015-02-14 22:23:50,5315,10 Campus drive,,0,0,0,0,0,0,617-232-7700,,,,,,,,,,,,,,,,,,42.262667,-71.185366,Ballfield LZ (Noble/ Geenough school),None,,,,,,,,0,0,KOWD,42.1905,71.171,Norwood Airport,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1363,1,West Springfield Fire Department,West Springfield,1089,MA,1089,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1363,44 Van Deene Ave,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.1047306,-72.6237446,,,,,,,,,,0,0,,0,0,,
1358,1,Westfield Fire Department,Westfield,1085,MA,1085,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1358,34 Broad St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.1191988,-72.7482562,,,,,,,,,,0,0,,0,0,,
5316,1,Whidden Memorial Hospital,Everett,,MA,02149,,2,0,801,2015-02-14 22:28:08,801,2015-02-14 22:28:33,5316,Ferry St,,0,0,0,0,0,0,617-389-6270,,,,,,,,,,,,,,,,,,42.414136,-71.047085,Glendale park&#044; Ballfield LZ,light stantions border the LZ,,,,,,,,0,0,,0,0,,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1360,1,Wilbraham Fire Department,Wilbraham,1095,MA,1095,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1360,2770 Boston Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.1528548,-72.4252135,,,,,,,,,,0,0,,0,0,,
5317,1,Winchester Hospital,Winchester ,,MA,01890,,2,0,801,2015-02-14 22:33:35,801,2015-02-14 22:37:56,5317,80 Skillings rd,,0,0,0,0,0,0,781-729-9000,,,,,,,,,,,,,,,,,,42.456833,-71.136333,Skillingst Field at Winchester High School.,none,,,,,,,,0,0,,42.465,71.121667,Leonards Field ( Highland ave) ballfield LZ no Caution,Boston MedFlight Operations will help coordinate missions into Boston area hospitals - Aircraft communication centers must contact 800-233-8998 to coordinate and Aircraft must communicate with Operations via 460.800 Pl 107.2. All adjacent neighborhoods are noise sensitive. Adhere to helicopter routes whenever possible at the highest reasonable altitude available by ATC
1361,1,Windsor Fire Department Ambulance,Windsor,1270,MA,1270,,2,0,220,2007-09-06 05:02:07,220,2007-09-06 05:02:07,1361,Route 9,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.5089504,-73.0457434,,,,,,,,,,0,0,,0,0,,
31298,1,Wing Hospital,Palmer,,MA,,,1,0,2780,2017-04-22 21:41:13,2780,2017-04-22 21:41:13,31298,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.170149,-72.341037,"Ground level pad NE of Hospital, west side of parking lot
Red circle with White ""H""",Tall trees North of Pad,Tall trees North of Pad,40',,concrete,On top of hospital,,in ground LED,0,0,,0,0,,
31228,1,Worcester Medical Center (St. Vincents Hospital),Worcester,,MA,01608,,1,0,2780,2017-04-19 08:23:39,2780,2017-04-22 21:46:33,31228,123 Summer St,,2,1,1,0,0,0,(508) 363-5000.,,,,,,,,,,,,,,,,,,42.266436,-71.797578,Ground level pad&#044; surrounded by chain link fence with fabric screening. In ground lighting.,Steep approach is required! Gates may open and screen material might tear.,From East over train tracks. Use steep approach.,110&#039;x90&#039; odd size,,Asphault,On top of hospital,,in ground,0,0,1MA2 (UMass Medical,42.277333,-71.760167,Concrete pad&#044; ground transportation available.,
33362,1,Adventist White Oak Medical Center,Silver Spring,,MD,20904,,1,0,3,2019-09-20 18:19:40,3225,2020-01-25 21:55:59,33362,11890 Healing Way,,0,0,0,0,0,0,,,,,,,,,,,,,,,none (MD37 3.6NM to ,,,,39.050945,-76.958767,Ground level concrete pad,,,,,,,,,0,0,,0,0,,
